# ['# x', 'y', 'z', 'rmsCpNN']
7.381233499262999931e-03 2.000000000000000000e+00 -1.457516471904999888e-01 3.523940125703607928e-01
1.838542491806999940e-02 2.000000000000000000e+00 -1.457511799869999902e-01 4.328518843492703549e-01
4.014810770121000211e-02 2.000000000000000000e+00 -1.457514634608000070e-01 4.778215787943924653e-01
7.218312079402000592e-02 2.000000000000000000e+00 -1.457518426917999987e-01 5.719584758514555389e-01
1.137757555856000052e-01 2.000000000000000000e+00 -1.457515420587000010e-01 5.384051789355150941e-01
1.639946693531000033e-01 2.000000000000000000e+00 -1.457514173379000078e-01 5.071490788185074594e-01
2.217197888853000010e-01 2.000000000000000000e+00 -1.457514282994999966e-01 4.023039327283490785e-01
2.856613913437999752e-01 2.000000000000000000e+00 -1.457515982585000092e-01 3.148434982904176893e-01
3.543907022948000196e-01 2.000000000000000000e+00 -1.457511420165999994e-01 2.828476731264166211e-01
4.263729416329999911e-01 2.000000000000000000e+00 -1.457520668139999920e-01 2.473098977434264600e-01
4.999999467298000266e-01 2.000000000000000000e+00 -1.457513793674999891e-01 2.616206083023674411e-01
5.736268285697999625e-01 2.000000000000000000e+00 -1.457521007530999946e-01 2.214287846697179929e-01
6.456091911649000092e-01 2.000000000000000000e+00 -1.457516167184000067e-01 2.275442245278455067e-01
7.143385021157999670e-01 2.000000000000000000e+00 -1.457511604764999968e-01 2.289194913324429648e-01
7.782801045744000001e-01 2.000000000000000000e+00 -1.457513304355000094e-01 2.086803491343436345e-01
8.360052241065000223e-01 2.000000000000000000e+00 -1.457513413970999983e-01 2.049198766416404915e-01
8.862247806616000423e-01 2.000000000000000000e+00 -1.457519827208000052e-01 2.143396905395996976e-01
9.278160066212000068e-01 2.000000000000000000e+00 -1.457515588308999910e-01 2.005154291628089280e-01
9.598517857584000224e-01 2.000000000000000000e+00 -1.457512952743000023e-01 1.782287636855256208e-01
9.816144685415999493e-01 2.000000000000000000e+00 -1.457515787479999880e-01 1.613269368582681551e-01
9.926186599603999960e-01 2.000000000000000000e+00 -1.457511115444999894e-01 1.561303927205019149e-01
7.381114966859000232e-03 2.000000000000000000e+00 -1.281718266856000099e-01 4.386999099488471665e-01
1.838594917327000117e-02 2.000000000000000000e+00 -1.281721255266000115e-01 4.933057760305197825e-01
4.014798916881000268e-02 2.000000000000000000e+00 -1.281716429557999970e-01 5.170728957104112622e-01
7.218376830605000016e-02 2.000000000000000000e+00 -1.281713793992000083e-01 5.966952167378020144e-01
1.137756370531999989e-01 2.000000000000000000e+00 -1.281717215537999943e-01 6.530732242946509780e-01
1.639945508206999969e-01 2.000000000000000000e+00 -1.281715968330000011e-01 6.129843156617686972e-01
2.217196703527999913e-01 2.000000000000000000e+00 -1.281716077945999899e-01 5.409480968272399881e-01
2.856612728114000244e-01 2.000000000000000000e+00 -1.281717777536000025e-01 5.142625666848312793e-01
3.543912265499999936e-01 2.000000000000000000e+00 -1.281720875560999895e-01 4.304151848624451215e-01
4.263735891450000093e-01 2.000000000000000000e+00 -1.281716035215000049e-01 3.775158492708562408e-01
4.999998281974000203e-01 2.000000000000000000e+00 -1.281715588626000102e-01 3.058603517594006838e-01
5.736267100373999561e-01 2.000000000000000000e+00 -1.281722802481000123e-01 2.722145045752368819e-01
6.456090726325000029e-01 2.000000000000000000e+00 -1.281717962135000000e-01 2.443782245102813222e-01
7.143383835833999607e-01 2.000000000000000000e+00 -1.281713399715999901e-01 2.229222185340405393e-01
7.782799860419999938e-01 2.000000000000000000e+00 -1.281715099306000027e-01 2.036022109021446147e-01
8.360051055741000159e-01 2.000000000000000000e+00 -1.281715208920999882e-01 2.090996452443669162e-01
8.862246621292000359e-01 2.000000000000000000e+00 -1.281721622157999951e-01 2.033332332746879689e-01
