# ['# x', 'y', 'z', 'rmsCpNN']
7.380797007025000078e-03 7.448299999999999366e-02 -1.499998087705000094e-01 1.812024455472220075e-01
1.838563121344000129e-02 7.448299999999999366e-02 -1.500001076115000109e-01 1.629673100896652516e-01
4.014831399657999705e-02 7.448299999999999366e-02 -1.500003910851999966e-01 1.516499966910685449e-01
7.218345034621999334e-02 7.448299999999999366e-02 -1.499993614841000078e-01 1.443465349487912941e-01
1.137753190933999958e-01 7.448299999999999366e-02 -1.499997036386999938e-01 1.394112971748877605e-01
1.639948756484999881e-01 7.448299999999999366e-02 -1.500003449624000007e-01 1.359026547035694366e-01
2.217199951806000102e-01 7.448299999999999366e-02 -1.500003559238999862e-01 1.307327125640510845e-01
2.856609548515999797e-01 7.448299999999999366e-02 -1.499997598385000019e-01 1.263743790396856803e-01
3.543909085900999734e-01 7.448299999999999366e-02 -1.500000696409999890e-01 1.203163847044050327e-01
4.263732711852000201e-01 7.448299999999999366e-02 -1.499995856064000044e-01 1.152191139373630324e-01
5.000001530251999560e-01 7.448299999999999366e-02 -1.500003069919000065e-01 1.087131341351876695e-01
5.736271581220000471e-01 7.448299999999999366e-02 -1.499996195454000036e-01 1.050068650705720391e-01
6.456087546726000381e-01 7.448299999999999366e-02 -1.499997782983999994e-01 9.953587091433552247e-02
7.143387084111999519e-01 7.448299999999999366e-02 -1.500000881008999865e-01 9.663072508230757807e-02
7.782803108697999850e-01 7.448299999999999366e-02 -1.500002580598999991e-01 9.318076153121453153e-02
8.360054304019000071e-01 7.448299999999999366e-02 -1.500002690214999879e-01 8.709776699145309331e-02
8.862243441693999912e-01 7.448299999999999366e-02 -1.500001443006999946e-01 8.889455101064096254e-02
9.278169789610000162e-01 7.448299999999999366e-02 -1.499998436677000002e-01 8.551291180688683213e-02
9.598519920538000072e-01 7.448299999999999366e-02 -1.500002228986999919e-01 8.235871192563104515e-02
9.816140320492999782e-01 7.448299999999999366e-02 -1.499997403279000052e-01 9.054522026900911624e-02
9.926188662556999498e-01 7.448299999999999366e-02 -1.500000391689000068e-01 1.069347861121010823e-01
7.380797007025000078e-03 2.230330000000000090e-01 -1.499998087705000094e-01 2.014844546835551087e-01
1.838563121344000129e-02 2.230330000000000090e-01 -1.500001076115000109e-01 1.766140857144377352e-01
4.014831399657999705e-02 2.230330000000000090e-01 -1.500003910851999966e-01 1.678003565230980210e-01
7.218345034621999334e-02 2.230330000000000090e-01 -1.499993614841000078e-01 1.577987690636025730e-01
1.137753190933999958e-01 2.230330000000000090e-01 -1.499997036386999938e-01 1.490142729478887151e-01
