# ['# x', 'y', 'z', 'rmsCpNN']
-8.990094462042000329e-09 7.448299999999999366e-02 -1.457510874531000034e-01 2.221953355259471130e-01
-1.275224986102999988e-07 7.448299999999999366e-02 -1.281712669481999967e-01 2.333368861774800795e-01
4.670246250253000181e-08 7.448299999999999366e-02 -9.513256767034000694e-02 1.835854189435900952e-01
4.616507245075999921e-07 7.448299999999999366e-02 -5.061913632847000327e-02 1.587435777231226142e-01
-1.254443282396999944e-07 7.448299999999999366e-02 1.494987288503000064e-07 1.362014886089409627e-01
-6.975177128209999987e-08 7.448299999999999366e-02 5.061866928147999711e-02 1.223112218982529142e-01
-2.975911189641999830e-07 7.448299999999999366e-02 9.513286666780000622e-02 1.086777005200614821e-01
-1.233661578334999893e-07 7.448299999999999366e-02 1.281715659456000023e-01 1.034797250050306788e-01
-2.418985619995999758e-07 7.448299999999999366e-02 1.457513864506000123e-01 1.332077429396278379e-01
-8.990094462042000329e-09 2.230330000000000090e-01 -1.457510874531000034e-01 2.551027938386432603e-01
-1.275224986102999988e-07 2.230330000000000090e-01 -1.281712669481999967e-01 2.597758308776629277e-01
4.670246250253000181e-08 2.230330000000000090e-01 -9.513256767034000694e-02 2.073737742757444380e-01
4.616507245075999921e-07 2.230330000000000090e-01 -5.061913632847000327e-02 1.713466422507799181e-01
-1.254443282396999944e-07 2.230330000000000090e-01 1.494987288503000064e-07 1.462828829257313834e-01
-6.975177128209999987e-08 2.230330000000000090e-01 5.061866928147999711e-02 1.285596935405073360e-01
-2.975911189641999830e-07 2.230330000000000090e-01 9.513286666780000622e-02 1.127217684987637386e-01
-1.233661578334999893e-07 2.230330000000000090e-01 1.281715659456000023e-01 1.049732766556135816e-01
-2.418985619995999758e-07 2.230330000000000090e-01 1.457513864506000123e-01 1.254334439310813842e-01
-8.990094462042000329e-09 3.703359999999999985e-01 -1.457510874531000034e-01 2.517778957213085422e-01
-1.275224986102999988e-07 3.703359999999999985e-01 -1.281712669481999967e-01 2.582769252826145889e-01
4.670246250253000181e-08 3.703359999999999985e-01 -9.513256767034000694e-02 2.114361750502853077e-01
4.616507245075999921e-07 3.703359999999999985e-01 -5.061913632847000327e-02 1.774021614080545095e-01
-1.254443282396999944e-07 3.703359999999999985e-01 1.494987288503000064e-07 1.513859091510599553e-01
-6.975177128209999987e-08 3.703359999999999985e-01 5.061866928147999711e-02 1.327341694288707852e-01
-2.975911189641999830e-07 3.703359999999999985e-01 9.513286666780000622e-02 1.172021505459241580e-01
-1.233661578334999893e-07 3.703359999999999985e-01 1.281715659456000023e-01 1.083594462645608297e-01
-2.418985619995999758e-07 3.703359999999999985e-01 1.457513864506000123e-01 1.293335861122132113e-01
-8.990094462042000329e-09 5.155680000000000263e-01 -1.457510874531000034e-01 2.294326545951519414e-01
-1.275224986102999988e-07 5.155680000000000263e-01 -1.281712669481999967e-01 2.522429972135242227e-01
